feature_name,original_columns,feature_type,data_type,unit,formula,description,dataset,task,temporal_behavior,lookback,available_at_prediction_time,leakage_status,missing_rate,variance,unique_count,status,removal_reason
sensor_415,415,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 415,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.008934269304403318,15.668704344108992,513,KEEP,Passes variance and completeness screening
sensor_416,416,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 416,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.00574345883854499,1.0721218245803499,510,KEEP,Passes variance and completeness screening
sensor_417,417,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 417,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0012763241863433313,16.439093333064413,1551,KEEP,Passes variance and completeness screening
sensor_418,418,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 418,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0012763241863433313,82773.86919974207,1051,KEEP,Passes variance and completeness screening
sensor_419,419,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 419,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0012763241863433313,105916.65539177277,851,KEEP,Passes variance and completeness screening
sensor_420,420,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 420,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0012763241863433313,9.34948205353656,1514,KEEP,Passes variance and completeness screening
sensor_421,421,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 421,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0012763241863433313,47.80139408857714,1534,KEEP,Passes variance and completeness screening
sensor_422,422,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 422,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0019144862795149968,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_423,423,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 423,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0019144862795149968,1062.5600328960102,1563,KEEP,Passes variance and completeness screening
sensor_424,424,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 424,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0019144862795149968,40.01024358072442,1529,KEEP,Passes variance and completeness screening
sensor_425,425,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 425,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0019144862795149968,540.921334755091,1540,KEEP,Passes variance and completeness screening
sensor_426,426,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 426,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0019144862795149968,0.9912593206650394,1481,KEEP,Passes variance and completeness screening
sensor_427,427,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 427,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0019144862795149968,9.254643130984597,1538,KEEP,Passes variance and completeness screening
sensor_428,428,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 428,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.006381620931716656,113.0549498666854,404,KEEP,Passes variance and completeness screening
sensor_429,429,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 429,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0,41.41425080456852,1542,KEEP,Passes variance and completeness screening
sensor_430,430,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 430,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0012763241863433313,1300.3296922394181,1551,KEEP,Passes variance and completeness screening
sensor_431,431,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 431,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0012763241863433313,1324.6256894228723,1553,KEEP,Passes variance and completeness screening
sensor_432,432,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 432,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0012763241863433313,15923.591792191688,1503,KEEP,Passes variance and completeness screening
sensor_433,433,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 433,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0012763241863433313,50976.09826125072,1371,KEEP,Passes variance and completeness screening
sensor_434,434,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 434,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0012763241863433313,1163.4139257327113,1537,KEEP,Passes variance and completeness screening
sensor_435,435,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 435,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0012763241863433313,1181.2823834964026,1524,KEEP,Passes variance and completeness screening
sensor_436,436,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 436,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0012763241863433313,1194.2418098497415,1539,KEEP,Passes variance and completeness screening
sensor_437,437,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 437,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0012763241863433313,2.5962028463559723,1495,KEEP,Passes variance and completeness screening
sensor_438,438,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 438,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0012763241863433313,1163.3591692890325,967,KEEP,Passes variance and completeness screening
sensor_439,439,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 439,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0012763241863433313,1472.731019631313,1550,KEEP,Passes variance and completeness screening
sensor_440,440,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 440,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0012763241863433313,38.06236958575535,1557,KEEP,Passes variance and completeness screening
sensor_441,441,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 441,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,0.033934322921996586,325,KEEP,Passes variance and completeness screening
sensor_442,442,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 442,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,0.43453746523762954,335,KEEP,Passes variance and completeness screening
sensor_443,443,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 443,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,0.020607190357725468,330,KEEP,Passes variance and completeness screening
sensor_444,444,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 444,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,0.024187001465470318,325,KEEP,Passes variance and completeness screening
sensor_445,445,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 445,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,0.019952177712835452,329,KEEP,Passes variance and completeness screening
sensor_446,446,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 446,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,0.03103171440513467,338,KEEP,Passes variance and completeness screening
sensor_447,447,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 447,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,0.007475463626818291,317,KEEP,Passes variance and completeness screening
sensor_448,448,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 448,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,0.05582603044177591,326,KEEP,Passes variance and completeness screening
sensor_449,449,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 449,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.015315890236119975,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_450,450,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 450,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.015315890236119975,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_451,451,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 451,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_452,452,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 452,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,0.844921981789023,1518,KEEP,Passes variance and completeness screening
sensor_453,453,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 453,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,5.0661205755315635,1550,KEEP,Passes variance and completeness screening
sensor_454,454,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 454,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,9.361521769484815,1555,KEEP,Passes variance and completeness screening
sensor_455,455,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 455,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,0.8805422376655854,1527,KEEP,Passes variance and completeness screening
sensor_456,456,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 456,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,66.0298587942972,1551,KEEP,Passes variance and completeness screening
sensor_457,457,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 457,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,20.591052812503875,1547,KEEP,Passes variance and completeness screening
sensor_458,458,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 458,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_459,459,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 459,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,1.81057551982899,1518,KEEP,Passes variance and completeness screening
sensor_460,460,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 460,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,177.82726279971905,1564,KEEP,Passes variance and completeness screening
sensor_461,461,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 461,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_462,462,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 462,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0025526483726866626,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_463,463,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 463,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0025526483726866626,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_464,464,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 464,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0025526483726866626,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_465,465,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 465,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0025526483726866626,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_466,466,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 466,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0025526483726866626,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_467,467,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 467,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0025526483726866626,75.23348330879874,417,KEEP,Passes variance and completeness screening
sensor_468,468,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 468,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.004467134652201659,53253.36903615582,1317,KEEP,Passes variance and completeness screening
sensor_469,469,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 469,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,9.933116345587658,1514,KEEP,Passes variance and completeness screening
sensor_470,470,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 470,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,24.83394358387029,1547,KEEP,Passes variance and completeness screening
sensor_471,471,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 471,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,103.51265770020767,1552,KEEP,Passes variance and completeness screening
sensor_472,472,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 472,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.004467134652201659,2275.1031474836427,1560,KEEP,Passes variance and completeness screening
sensor_473,473,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 473,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.004467134652201659,504.3215147103955,1558,KEEP,Passes variance and completeness screening
sensor_474,474,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 474,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.004467134652201659,616.1772514136496,1559,KEEP,Passes variance and completeness screening
sensor_475,475,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 475,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,6.818229535930373,1526,KEEP,Passes variance and completeness screening
sensor_476,476,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 476,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,223.19134142580052,1559,KEEP,Passes variance and completeness screening
sensor_477,477,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 477,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,103.7347569600712,1537,KEEP,Passes variance and completeness screening
sensor_478,478,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 478,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,25.624599615631,2,KEEP,Passes variance and completeness screening
sensor_479,479,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 479,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,6.962253864646225,1507,KEEP,Passes variance and completeness screening
sensor_480,480,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 480,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,1278.240778722215,1560,KEEP,Passes variance and completeness screening
sensor_481,481,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 481,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
sensor_482,482,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 482,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.015315890236119975,78967.36390634248,1062,KEEP,Passes variance and completeness screening
sensor_483,483,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 483,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.015315890236119975,37196.68161902012,1402,KEEP,Passes variance and completeness screening
sensor_484,484,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 484,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.015315890236119975,45422.96382065921,1324,KEEP,Passes variance and completeness screening
sensor_485,485,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 485,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.015315890236119975,47825.322839277396,1358,KEEP,Passes variance and completeness screening
sensor_486,486,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 486,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.015315890236119975,82578.10885811066,1039,KEEP,Passes variance and completeness screening
sensor_487,487,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 487,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.015315890236119975,69610.30305993861,1199,KEEP,Passes variance and completeness screening
sensor_488,488,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 488,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.015315890236119975,63526.05259491402,1314,KEEP,Passes variance and completeness screening
sensor_489,489,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 489,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.015315890236119975,52005.29829136766,1344,KEEP,Passes variance and completeness screening
sensor_490,490,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 490,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0006381620931716656,325.7524003853413,1562,KEEP,Passes variance and completeness screening
sensor_491,491,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 491,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.007657945118059987,1.4988684958663916,472,KEEP,Passes variance and completeness screening
sensor_492,492,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 492,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.8557753669432036,3.0950035010385446,226,REMOVE,Excessive missingness (85.6% > 50%)
sensor_493,493,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 493,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0,0.9485752718627894,572,KEEP,Passes variance and completeness screening
sensor_494,494,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 494,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0,43.76087456670305,894,KEEP,Passes variance and completeness screening
sensor_495,495,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 495,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0,10.627726759625522,964,KEEP,Passes variance and completeness screening
sensor_496,496,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 496,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.03254626675175495,606.2225123037497,1510,KEEP,Passes variance and completeness screening
sensor_497,497,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 497,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.03254626675175495,24.568349269043164,1509,KEEP,Passes variance and completeness screening
sensor_498,498,FAB_IN_LINE_SENSOR,float64,UNKNOWN / NOT DOCUMENTED,Raw in-line sensor reading,Semiconductor in-line sensor channel 498,UCI_SECOM,Yield_Defect_Classification,IN_LINE_PROCESS,Current wafer,YES,SAFE,0.0038289725590299937,0.0,1,REMOVE,"Near-zero/zero variance (var=0.00e+00, unique=1)"
